GeneID	gene_name	JMD1	JMD_TKD1	JMD2	JMD_TKD2	JMD3	JMD4	JMD5	JMD_TKD3	TKD1	TKD2	JMD6	JMD7	JMD8	JMD_TKD4
22987	SV2C	0	0	0	1	0	6	1	0	1	2	2	2	2	3
374969	SVBP	1	0	0	0	1	0	0	0	0	0	0	1	1	0
79987	SVEP1	1	0	2	1	0	4	0	0	1	0	1	9	0	1
6840	SVIL	16	9	17	15	27	14	25	13	10	13	19	11	16	11
102724316	SVIL-AS1	3	5	2	1	3	1	1	1	3	3	2	1	1	3
645954	SVIL2P	2	0	1	0	0	0	1	1	0	0	0	0	0	0
258010	SVIP	0	1	9	0	0	0	0	0	0	5	2	0	1	0
55530	SVOP	1	0	0	0	0	3	0	0	0	1	0	3	1	0
136306	SVOPL	1	0	0	0	3	2	0	1	0	1	1	0	1	0
23075	SWAP70	9	17	17	7	14	2	26	2	4	30	4	22	4	17
375757	SWI5	4	6	4	2	4	4	2	0	2	4	1	1	2	1
126074	SWSAP1	4	1	1	3	2	3	6	5	0	1	1	2	10	1
54823	SWT1	1	1	2	1	1	0	0	0	4	13	0	6	0	0
94056	SYAP1	7	6	4	8	6	12	16	0	3	7	9	13	11	15
55638	SYBU	1	0	0	0	1	4	0	0	1	0	0	2	1	2
93426	SYCE1	2	0	0	1	0	0	12	0	0	0	0	1	0	0
100130958	SYCE1L	1	1	0	0	0	1	0	0	0	1	0	0	0	1
256126	SYCE2	1	1	1	1	3	0	0	1	0	0	0	1	2	0
644186	SYCE3	0	0	0	0	0	0	0	0	0	0	0	1	0	0
342898	SYCN	0	1	0	0	0	1	0	0	0	0	0	0	0	0
6847	SYCP1	0	0	2	0	0	0	1	0	0	0	0	2	0	1
10388	SYCP2	0	0	1	0	0	1	1	0	0	5	4	0	2	32
221711	SYCP2L	3	0	0	0	1	0	1	1	5	0	0	8	0	2
50511	SYCP3	0	0	0	0	0	2	0	0	2	0	0	1	0	1
85360	SYDE1	0	1	2	0	0	3	0	0	0	0	0	2	0	0
84144	SYDE2	0	0	1	1	0	20	0	0	1	0	1	0	4	6
25949	SYF2	3	4	7	2	6	2	9	4	6	4	14	6	1	6
6850	SYK	330994	163688	343038	372779	269416	160290	280390	240437	269714	320270	372420	360447	249194	206565
8189	SYMPK	53	29	62	30	28	57	53	10	29	42	62	29	60	50
6853	SYN1	0	0	0	0	0	6	0	0	0	0	0	6	0	0
6854	SYN2	0	0	0	0	1	6	0	0	0	0	0	3	1	1
8224	SYN3	0	0	0	1	0	3	0	0	0	0	0	3	1	1
81493	SYNC	0	0	0	0	0	1	0	0	0	0	0	2	1	0
10492	SYNCRIP	14	14	19	8	15	6	6	7	9	5	4	11	5	21
646658	SYNDIG1L	0	0	0	0	0	1	0	0	0	0	0	1	0	0
23345	SYNE1	3	3	7	37	11	7	1	28	9	32	20	33	43	7
100505475	SYNE1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
23224	SYNE2	14	2	5	5	24	12	5	30	6	18	7	15	10	17
161176	SYNE3	12	29	11	14	4	14	10	12	25	9	10	16	12	14
163183	SYNE4	0	0	0	0	0	0	0	0	0	0	1	1	1	0
8831	SYNGAP1	13	6	11	3	13	14	13	5	17	12	23	17	9	9
9145	SYNGR1	7	11	21	3	9	2	7	4	14	9	6	3	2	7
9144	SYNGR2	21	46	12	18	22	23	57	17	16	17	24	11	29	45
9143	SYNGR3	0	0	0	0	0	2	0	0	0	0	0	1	2	0
23546	SYNGR4	0	0	0	0	0	1	0	0	0	0	0	1	2	0
8867	SYNJ1	2	15	2	7	11	3	6	5	6	13	14	13	7	8
8871	SYNJ2	8	4	0	2	7	4	7	0	4	5	4	5	9	18
100874300	SYNJ2-IT1	0	0	0	0	0	1	0	1	0	0	0	0	0	1
55333	SYNJ2BP	19	17	12	24	12	5	13	7	13	24	14	15	9	3
23336	SYNM	0	0	0	0	1	2	0	1	1	0	2	1	3	20
11346	SYNPO	3	2	1	3	2	20	1	1	1	0	0	3	5	7
171024	SYNPO2	0	1	1	1	0	0	0	0	0	0	0	2	1	0
79933	SYNPO2L	0	0	0	0	0	0	0	0	1	0	1	2	0	1
132204	SYNPR	0	0	0	0	0	0	0	0	0	0	1	1	2	0
11276	SYNRG	51	19	20	22	40	55	18	31	15	34	38	35	19	36
6855	SYP	0	0	0	0	0	0	1	0	0	1	1	2	1	1
6856	SYPL1	5	3	3	3	4	4	2	2	2	8	7	0	1	3
284612	SYPL2	1	0	0	0	0	1	0	0	0	0	0	0	1	1
90196	SYS1	4	1	2	1	8	3	8	1	4	3	5	3	2	5
6857	SYT1	0	0	0	1	0	1	0	0	1	1	0	0	0	0
341359	SYT10	1	0	0	0	0	1	0	0	0	0	0	2	0	0
23208	SYT11	14	31	8	17	14	9	35	10	12	22	14	22	47	19
91683	SYT12	0	0	0	0	0	5	0	0	0	0	0	2	2	0
57586	SYT13	0	0	0	0	0	0	0	1	0	0	0	0	0	0
255928	SYT14	0	0	0	0	0	2	0	0	0	1	0	1	0	0
83849	SYT15	0	0	1	3	0	10	0	0	3	3	0	2	10	1
83851	SYT16	0	1	4	2	1	1	0	0	1	1	0	3	7	8
51760	SYT17	0	0	0	0	0	3	0	0	1	0	0	3	0	1
127833	SYT2	0	1	0	0	0	5	0	2	1	0	0	1	2	1
84258	SYT3	2	0	0	1	0	8	0	1	0	0	1	1	4	3
6860	SYT4	0	0	0	0	0	0	0	0	0	0	0	1	0	0
6861	SYT5	0	0	0	0	0	4	2	0	0	1	0	1	2	0
148281	SYT6	0	0	0	1	0	4	0	0	0	0	0	1	2	1
9066	SYT7	2	0	0	2	1	17	0	1	1	0	1	4	7	4
90019	SYT8	1	0	0	0	0	4	0	0	0	0	0	2	1	0
143425	SYT9	0	0	0	1	0	2	0	0	0	0	0	0	0	0
84958	SYTL1	24	33	30	15	21	14	38	7	16	35	37	41	18	22
54843	SYTL2	0	0	2	2	1	3	0	3	2	3	0	6	1	4
94120	SYTL3	0	2	0	4	0	16	0	5	0	0	4	4	5	14
94121	SYTL4	11	0	5	1	6	0	24	1	0	3	13	2	1	1
94122	SYTL5	0	0	0	0	0	0	0	1	0	0	0	3	0	0
84447	SYVN1	18	26	14	12	32	9	15	19	18	16	33	16	15	21
26099	SZRD1	19	34	21	14	15	5	10	12	17	14	23	20	13	45
23334	SZT2	22	7	18	6	40	16	17	3	24	38	17	34	23	10
9287	TAAR2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9038	TAAR5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
319100	TAAR6	0	0	0	0	0	0	0	0	0	0	0	1	0	0
83551	TAAR8	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10454	TAB1	9	4	8	4	2	4	7	9	4	4	8	13	15	5
23118	TAB2	8	11	14	4	14	4	7	3	6	35	7	16	7	27
257397	TAB3	18	15	11	31	17	47	9	17	11	23	29	17	37	46
6863	TAC1	0	0	0	0	0	2	0	0	0	1	0	1	0	0
6866	TAC3	0	0	0	0	0	2	0	0	1	0	0	1	0	0
255061	TAC4	0	0	0	0	0	0	0	0	0	1	0	2	2	0
6867	TACC1	22	20	7	13	23	34	22	30	13	21	31	28	26	35
10579	TACC2	2	2	3	3	0	12	0	0	0	0	1	2	2	2
10460	TACC3	23	21	29	12	23	34	25	11	12	31	24	26	43	11
51204	TACO1	3	0	0	0	0	4	4	1	3	4	4	1	1	0
6865	TACR2	0	0	0	0	0	1	0	0	0	0	1	2	3	0
6870	TACR3	3	5	5	13	7	39	6	8	11	1	0	1	29	32
4070	TACSTD2	0	0	0	2	1	1	2	1	1	0	1	0	3	0
117143	TADA1	0	2	2	2	0	4	3	2	1	1	3	1	4	3
6871	TADA2A	2	5	1	3	5	8	5	0	0	6	1	2	3	0
93624	TADA2B	4	3	1	3	7	6	5	6	2	5	11	5	4	7
10474	TADA3	5	2	8	9	3	6	12	4	9	4	7	4	4	4
6872	TAF1	24	20	14	20	35	22	18	14	17	17	19	38	21	14
6881	TAF10	10	17	13	9	6	2	3	4	2	18	10	9	12	3
6882	TAF11	17	20	11	12	11	13	25	16	17	19	9	15	14	25
6883	TAF12	0	5	1	0	4	0	1	2	0	5	5	1	0	1
6884	TAF13	0	0	0	0	0	0	0	0	0	0	0	0	2	0
8148	TAF15	13	27	34	21	31	14	28	36	21	39	62	85	35	9
9015	TAF1A	2	1	6	4	5	3	3	3	6	2	10	7	8	7
9014	TAF1B	1091	2209	893	904	845	173	1678	1077	1164	1108	1304	867	417	828
9013	TAF1C	4	6	6	7	8	19	4	6	3	12	12	9	10	6
79101	TAF1D	2	3	8	0	1	1	4	6	2	6	6	2	0	14
138474	TAF1L	9	6	8	8	12	6	4	6	3	14	12	11	7	6
6873	TAF2	9	3	4	0	0	1	2	3	7	9	1	1	1	1
83860	TAF3	4	11	2	3	2	6	5	9	3	5	11	7	6	8
6874	TAF4	7	13	15	6	10	5	5	11	15	9	17	3	9	14
6875	TAF4B	1	7	3	6	0	0	0	0	2	0	3	8	4	5
6877	TAF5	1	1	0	0	0	2	0	0	3	5	4	3	0	3
27097	TAF5L	6	6	0	2	3	3	1	3	7	2	0	3	5	2
6878	TAF6	5	11	4	10	10	15	12	3	11	4	10	15	4	5
10629	TAF6L	4	4	0	2	2	5	1	1	0	3	0	2	5	1
6879	TAF7	13	4	5	2	7	2	5	7	7	7	5	6	3	2
54457	TAF7L	1	0	0	0	0	4	0	0	0	0	0	0	0	1
129685	TAF8	48	30	37	33	28	19	37	29	30	37	37	46	19	36
6880	TAF9	2	1	0	1	1	0	0	0	0	0	1	2	0	0
51616	TAF9B	0	2	0	2	0	1	0	3	0	0	2	3	0	0
407738	TAFA1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
338811	TAFA2	1	1	0	6	4	1	2	0	0	1	3	1	0	0
284467	TAFA3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
151647	TAFA4	0	0	0	0	0	0	0	0	0	0	0	0	1	0
25817	TAFA5	0	4	0	0	1	6	0	0	0	0	0	0	0	0
6901	TAFAZZIN	19	1	2	3	11	3	4	2	6	2	9	5	10	7
117289	TAGAP	2	13	2	4	5	2	3	15	4	16	14	13	7	2
6876	TAGLN	4	1	1	0	5	4	0	0	0	4	5	1	8	3
8407	TAGLN2	27	80	43	25	21	11	62	24	28	34	23	42	13	21
29114	TAGLN3	0	0	0	0	0	0	0	0	0	0	0	0	2	1
6886	TAL1	0	4	2	3	0	4	1	17	0	5	2	2	6	7
6887	TAL2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6888	TALDO1	83	73	67	70	72	11	48	36	36	67	76	53	32	18
160622	TAMALIN	3	3	2	0	0	4	1	3	0	0	2	1	4	7
132001	TAMM41	1	1	5	2	12	9	3	0	6	4	8	9	2	8
85461	TANC1	2	5	2	1	2	1	0	1	2	6	0	6	1	4
26115	TANC2	2	4	1	7	1	1	3	3	0	2	2	6	2	2
128989	TANGO2	7	5	10	12	12	9	21	22	10	11	20	12	12	2
79613	TANGO6	5	2	2	0	3	7	2	0	1	1	2	4	3	2
10010	TANK	8	9	0	5	5	3	2	9	1	12	8	2	24	24
57551	TAOK1	10	10	10	10	15	10	14	14	30	28	14	9	14	12
9344	TAOK2	12	15	13	18	14	22	16	15	10	23	17	33	37	22
51347	TAOK3	25	13	26	13	23	14	43	29	14	45	54	29	16	45
6890	TAP1	24	13	6	16	13	18	19	14	16	11	19	8	16	7
6891	TAP2	38	10	17	13	37	17	18	10	14	8	14	18	20	11
6892	TAPBP	343	204	310	162	235	105	259	205	169	254	282	205	171	182
55080	TAPBPL	4	2	6	2	10	3	10	6	0	7	5	9	2	1
202018	TAPT1	2	2	8	4	9	8	7	9	4	14	5	9	14	22
202020	TAPT1-AS1	6	11	10	8	12	3	17	5	13	14	8	7	6	3
6894	TARBP1	20	13	11	10	6	7	7	3	4	15	19	9	3	11
6895	TARBP2	3	6	0	3	1	0	2	2	2	4	0	5	6	1
23435	TARDBP	11	4	11	6	13	6	8	3	4	7	3	6	2	16
643387	TARDBPP3	1	0	0	1	0	0	1	0	0	1	0	1	1	1
441864	TARM1	0	1	1	0	0	4	0	0	0	0	1	3	3	2
445347	TARP	0	6	1	2	10	0	1	0	1	2	2	7	0	0
6897	TARS1	5	11	8	14	5	2	11	8	9	19	5	7	7	17
80222	TARS2	12	12	16	7	12	5	14	12	5	16	9	17	6	1
123283	TARS3	0	2	2	1	0	3	5	3	0	0	2	1	1	3
80835	TAS1R1	0	0	0	1	0	6	0	1	1	0	0	1	0	3
80834	TAS1R2	0	2	0	1	0	5	0	0	0	0	0	2	1	2
83756	TAS1R3	0	0	2	1	0	5	2	0	0	1	1	2	3	1
50834	TAS2R1	0	0	0	0	0	0	0	0	1	2	0	1	0	0
50838	TAS2R13	0	0	0	0	0	0	0	0	0	0	0	1	0	1
50840	TAS2R14	0	0	0	3	0	0	0	0	0	0	0	4	0	1
50833	TAS2R16	0	0	0	0	0	0	0	0	0	0	0	1	0	0
259294	TAS2R19	1	1	3	12	5	5	2	1	6	9	1	9	8	10
259295	TAS2R20	2	3	2	3	2	1	6	3	10	1	3	3	11	4
50831	TAS2R3	0	0	0	0	0	0	0	0	0	0	1	1	0	0
259293	TAS2R30	13	7	14	44	28	19	21	21	56	22	10	21	50	50
259290	TAS2R31	9	16	19	32	18	25	15	13	37	26	17	24	27	31
5726	TAS2R38	0	0	0	0	0	0	0	0	0	1	0	3	0	0
259285	TAS2R39	0	0	0	0	0	0	0	0	0	1	0	0	0	0
50832	TAS2R4	0	1	0	0	0	1	0	0	0	0	0	1	0	0
259286	TAS2R40	0	0	0	0	0	0	0	0	0	1	0	0	0	0
259287	TAS2R41	0	0	0	0	0	0	0	0	0	0	0	2	0	0
353164	TAS2R42	0	1	0	0	0	0	0	0	0	0	0	1	0	0
259289	TAS2R43	14	15	13	39	20	13	5	15	12	6	12	22	13	28
259292	TAS2R46	2	2	6	12	4	4	9	2	10	0	3	5	7	21
259296	TAS2R50	1	2	1	10	5	3	5	3	9	5	1	2	7	12
338398	TAS2R60	0	0	0	0	0	0	0	0	0	0	0	1	0	0
50837	TAS2R7	0	0	0	0	0	0	0	0	0	0	0	0	1	0
50836	TAS2R8	0	0	0	0	0	0	0	1	0	0	0	0	0	0
50835	TAS2R9	0	0	0	0	0	0	1	0	0	0	0	0	0	0
80231	TASL	115	47	85	17	18	56	45	77	373	32	44	56	26	20
23272	TASOR	29	9	11	14	14	2	14	10	12	10	16	10	12	14
54906	TASOR2	15	5	3	7	4	4	4	3	0	10	19	12	7	13
55617	TASP1	2	14	0	3	0	1	2	2	1	3	7	2	1	1
6898	TAT	0	1	1	0	0	1	0	0	0	0	0	1	0	0
83940	TATDN1	1	0	0	0	0	0	0	1	0	0	0	1	1	0
9797	TATDN2	2	6	8	2	1	9	9	4	6	8	7	12	21	7
128387	TATDN3	2	1	2	4	4	3	3	2	2	7	2	0	3	1
8887	TAX1BP1	11	7	9	7	9	6	10	2	5	1	5	13	10	16
30851	TAX1BP3	0	0	0	0	0	1	0	0	0	1	0	0	0	0
219793	TBATA	0	0	0	0	1	3	0	0	0	0	0	1	1	1
23216	TBC1D1	9	18	15	8	13	11	28	22	16	12	7	23	17	12
83874	TBC1D10A	1	0	1	7	5	3	4	4	3	3	2	4	6	4
26000	TBC1D10B	36	22	20	18	13	24	20	13	5	15	26	21	24	16
374403	TBC1D10C	56	21	26	33	65	56	20	44	23	83	50	45	86	47
23232	TBC1D12	1	0	0	0	0	6	0	0	0	0	0	0	4	1
54662	TBC1D13	6	12	11	12	8	21	11	5	9	6	15	3	10	10
57533	TBC1D14	5	5	13	1	4	6	5	8	10	2	3	6	9	6
64786	TBC1D15	12	13	3	7	10	11	6	1	6	21	19	13	10	27
125058	TBC1D16	1	3	3	0	13	8	2	0	0	7	1	5	9	4
79735	TBC1D17	3	4	4	3	7	17	8	6	6	16	8	8	5	6
55296	TBC1D19	2	3	4	0	2	1	0	0	1	1	1	3	0	0
55357	TBC1D2	13	0	10	3	5	12	6	2	0	4	10	13	26	11
128637	TBC1D20	87	135	55	106	81	37	116	49	67	116	81	78	88	80
161514	TBC1D21	0	0	0	1	1	0	0	0	0	1	0	1	1	2
25771	TBC1D22A	8	5	5	4	6	7	12	3	3	3	8	8	12	6
642757	TBC1D22A-AS1	1	0	0	1	0	3	0	1	0	0	0	0	0	1
55633	TBC1D22B	5	1	3	6	2	2	3	4	2	5	9	7	1	1
55773	TBC1D23	3	5	4	1	4	3	5	1	2	0	5	2	0	10
57465	TBC1D24	31	67	25	16	19	11	31	11	26	35	24	24	27	18
4943	TBC1D25	2	3	2	3	2	1	0	3	1	1	0	5	10	2
353149	TBC1D26	0	1	0	0	0	0	0	0	1	0	0	2	0	1
96597	TBC1D27P	1	0	0	0	0	3	0	0	0	0	0	0	1	1
254272	TBC1D28	0	1	0	0	0	0	0	0	0	0	0	1	1	0
26083	TBC1D29P	0	0	0	0	0	2	0	0	0	0	0	1	0	0
23102	TBC1D2B	20	11	16	4	12	7	15	8	1	12	15	14	16	6
729873	TBC1D3	0	1	0	1	1	4	0	0	0	2	0	1	5	1
23329	TBC1D30	0	0	0	0	0	0	0	0	0	0	0	2	0	1
93594	TBC1D31	1	3	1	2	9	2	3	0	0	0	2	8	0	24
221322	TBC1D32	6	2	0	1	1	1	0	0	0	2	1	2	0	0
414059	TBC1D3B	0	0	0	0	0	6	0	1	0	0	0	0	1	0
414060	TBC1D3C	1	0	1	1	0	3	0	0	1	1	0	0	8	3
101060389	TBC1D3D	0	1	1	1	0	4	0	1	0	2	0	3	3	2
102723859	TBC1D3E	1	0	1	1	0	4	0	5	1	2	3	1	5	2
84218	TBC1D3F	0	0	0	0	0	4	1	0	0	0	1	1	2	0
101060321	TBC1D3G	0	0	0	1	2	4	0	2	1	1	0	4	4	1
729877	TBC1D3H	2	1	1	2	0	2	0	1	1	0	1	0	2	1
102724862	TBC1D3I	0	0	0	0	1	6	0	0	0	1	0	1	3	1
100510707	TBC1D3JP	0	0	0	2	0	2	0	0	0	0	0	0	2	0
101060351	TBC1D3K	0	0	0	2	0	2	0	0	1	1	0	1	5	1
101060376	TBC1D3L	1	0	0	2	1	6	1	2	0	0	0	2	2	4
653645	TBC1D3P1-DHX40P1	0	1	0	0	1	1	1	0	0	0	0	0	2	0
440452	TBC1D3P2	0	0	0	0	0	5	0	0	0	1	0	0	0	1
440419	TBC1D3P5	0	1	0	0	0	1	0	0	0	0	0	2	0	1
101928566	TBC1D3P6	0	0	0	0	0	2	0	0	0	0	0	0	0	1
9882	TBC1D4	1	1	1	0	1	1	0	2	2	1	1	1	2	1
9779	TBC1D5	27	35	17	14	27	12	35	21	11	21	17	34	16	9
51256	TBC1D7	0	0	1	0	1	6	2	0	0	0	0	4	1	2
11138	TBC1D8	9	2	2	6	0	17	6	1	0	2	8	5	5	7
100506286	TBC1D8-AS1	3	0	2	5	3	3	3	0	0	0	4	1	4	2
54885	TBC1D8B	1	0	0	0	0	0	0	0	0	3	0	6	1	0
23158	TBC1D9	1	1	0	2	3	15	1	3	7	8	5	4	20	5
23061	TBC1D9B	52	20	41	26	50	24	32	17	20	42	39	40	15	9
6902	TBCA	1	0	0	1	0	2	2	1	2	0	0	2	3	2
1155	TBCB	11	22	13	16	13	8	24	11	16	6	15	7	7	8
6903	TBCC	8	9	6	3	10	3	18	5	4	5	12	10	3	10
55171	TBCCD1	3	4	2	1	0	1	5	5	1	0	0	3	2	1
6904	TBCD	6	17	20	11	13	13	10	6	11	26	9	5	10	26
6905	TBCE	1	1	0	1	0	1	9	0	3	0	0	3	4	2
219899	TBCEL	2	0	4	4	0	6	3	4	2	2	0	0	5	0
93627	TBCK	6	2	3	3	3	1	1	5	10	3	8	2	3	1
29110	TBK1	14	3	7	5	0	2	1	0	0	0	6	8	1	9
9755	TBKBP1	8	2	11	8	24	10	16	5	6	5	11	11	6	11
6907	TBL1X	19	36	3	15	22	19	7	18	11	32	19	37	14	21
79718	TBL1XR1	383377	375376	275495	223447	320063	19816	350451	196312	212007	401834	327373	272172	76875	155483
90665	TBL1Y	0	0	0	0	0	1	0	0	0	1	0	1	2	0
26608	TBL2	9	7	5	1	2	1	2	1	1	1	5	2	5	1
10607	TBL3	12	9	18	10	5	11	5	4	10	5	3	8	11	5
6908	TBP	43	62	77	31	50	11	109	32	39	74	54	56	27	41
9519	TBPL1	0	2	0	0	0	3	0	0	4	3	0	5	1	2
387332	TBPL2	0	0	0	0	0	3	0	0	0	0	0	0	0	1
10716	TBR1	0	0	0	1	0	0	0	0	0	0	1	0	1	2
84897	TBRG1	7	2	6	3	8	5	5	2	7	6	7	7	4	5
9238	TBRG4	4	13	7	3	6	2	9	5	5	7	5	9	2	4
6899	TBX1	2	1	0	3	1	10	0	0	2	0	1	0	3	2
347853	TBX10	0	0	0	2	0	2	0	0	0	0	0	0	1	0
6913	TBX15	0	0	0	0	2	2	0	1	0	1	0	0	3	0
9096	TBX18	0	0	0	0	0	1	0	0	0	0	0	1	1	0
9095	TBX19	2	0	0	0	1	1	0	1	0	1	0	1	1	0
6909	TBX2	0	0	0	1	0	7	0	1	0	0	0	0	2	1
103689912	TBX2-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
57057	TBX20	0	0	0	0	0	2	0	0	0	0	0	2	1	0
30009	TBX21	1	1	0	0	1	1	0	4	1	4	2	1	0	2
50945	TBX22	0	1	0	0	0	1	0	0	0	1	0	4	0	0
6926	TBX3	2	0	1	3	6	2	3	2	2	2	5	3	5	4
9496	TBX4	0	0	1	0	0	6	1	0	0	0	0	1	2	3
6910	TBX5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
255480	TBX5-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6911	TBX6	1	0	0	1	0	4	1	1	1	0	1	0	1	0
6915	TBXA2R	3	8	14	19	5	13	21	0	8	12	4	8	0	4
6916	TBXAS1	15	18	7	15	7	4	32	6	0	10	14	22	14	1
6862	TBXT	0	0	0	1	0	4	0	0	0	2	0	1	1	1
123036	TC2N	2	0	0	0	0	0	0	0	0	2	0	3	0	2
9747	TCAF1	9	8	10	7	8	6	13	4	2	9	2	7	7	12
285966	TCAF2	1	0	0	0	0	2	1	0	1	1	0	3	2	5
653691	TCAF2P1	0	0	0	0	0	2	0	0	0	1	0	1	0	0
285343	TCAIM	12	16	9	10	12	8	9	5	4	9	12	12	10	16
146771	TCAM1P	0	0	0	1	0	3	0	0	0	0	0	0	2	3
8557	TCAP	0	0	0	0	0	1	1	0	2	0	1	0	0	1
6917	TCEA1	0	4	4	1	1	4	1	1	0	4	1	5	4	10
6919	TCEA2	3	2	1	3	0	11	6	0	2	1	7	7	7	6
6920	TCEA3	3	2	0	1	1	1	0	0	0	0	0	1	2	4
9338	TCEAL1	0	0	0	1	0	0	0	0	0	4	1	0	3	0
85012	TCEAL3	4	12	1	2	0	1	2	1	1	2	4	1	2	2
79921	TCEAL4	7	6	1	2	12	0	1	2	2	3	4	0	2	1
158931	TCEAL6	0	0	0	0	0	0	0	0	0	0	0	0	1	0
56849	TCEAL7	0	0	0	0	0	0	0	0	0	0	0	0	1	0
90843	TCEAL8	6	3	0	1	0	0	1	1	3	1	1	0	0	0
51186	TCEAL9	6	3	0	0	0	0	0	0	0	0	0	0	0	0
170082	TCEANC	2	1	0	0	4	2	0	2	1	1	1	3	2	0
127428	TCEANC2	4	4	4	4	9	3	3	2	4	12	4	4	2	0
10915	TCERG1	83	84	98	38	49	54	99	41	98	96	95	94	79	156
256536	TCERG1L	0	0	0	0	0	4	0	1	0	0	0	1	0	1
101927489	TCERG1L-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6938	TCF12	2357	3291	2632	2491	3099	760	3487	1495	2524	2453	2711	3153	1009	2621
6939	TCF15	0	0	0	0	0	2	0	0	0	0	0	0	0	0
6941	TCF19	0	4	3	1	1	2	1	2	6	1	2	2	1	1
6942	TCF20	43	55	52	32	58	22	32	20	30	43	50	35	29	39
6943	TCF21	0	0	0	0	0	2	0	1	0	0	0	1	0	0
150921	TCF23	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100129654	TCF24	0	0	0	0	0	2	0	0	0	0	0	1	4	1
22980	TCF25	11	18	25	9	31	13	15	25	3	16	23	19	28	30
6929	TCF3	98558	152358	117184	74192	69384	19681	59146	70426	75692	94725	68577	78726	45184	52551
6925	TCF4	109	39	284	79	125	21	251	50	169	234	422	71	132	334
6932	TCF7	56	0	7	13	48	8	4	45	16	7	22	7	11	49
83439	TCF7L1	0	0	0	0	1	7	0	0	0	2	1	2	5	0
6934	TCF7L2	17	10	5	3	14	6	8	20	9	22	11	15	5	9
10732	TCFL5	5	16	7	5	10	11	5	1	2	9	5	13	6	3
7062	TCHH	0	1	1	0	0	2	0	0	1	0	0	1	1	1
126637	TCHHL1	0	0	1	1	0	0	0	0	0	0	1	2	0	0
84260	TCHP	8	27	16	15	5	9	16	4	4	29	15	17	7	5
10312	TCIRG1	27	7	23	17	40	66	30	18	15	27	61	40	46	18
8115	TCL1A	1	0	0	0	5	0	0	0	0	0	0	1	0	1
9623	TCL1B	0	0	0	0	0	0	1	0	0	1	0	0	0	0
27004	TCL6	5	0	0	1	0	5	0	1	0	8	0	2	1	1
6947	TCN1	0	0	0	5	2	1	0	0	0	0	3	3	0	4
6948	TCN2	5	14	0	0	6	4	3	0	0	0	8	4	10	2
6949	TCOF1	21	26	59	19	35	19	28	28	30	36	35	31	32	28
6950	TCP1	11	22	10	3	3	3	8	4	3	7	7	8	5	8
401285	TCP10L2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
6953	TCP10L3	0	0	0	0	1	0	0	1	0	0	0	1	0	0
6954	TCP11	0	0	0	0	0	3	0	0	0	0	0	1	0	0
55346	TCP11L1	13	8	9	2	3	10	1	0	1	14	2	6	9	4
255394	TCP11L2	1	2	0	5	1	2	2	2	0	2	4	2	2	2
100996631	TCP11X1	1	0	0	0	0	0	0	1	1	0	1	0	0	0
100996648	TCP11X2	1	0	0	1	0	1	0	0	0	1	0	1	1	1
6988	TCTA	18	22	18	13	14	12	26	9	11	9	21	23	7	10
202500	TCTE1	0	0	0	0	0	0	0	0	0	1	0	2	0	1
79600	TCTN1	2	4	4	2	3	3	3	3	3	2	0	1	1	1
79867	TCTN2	1	8	7	2	1	3	7	5	1	1	1	3	5	5
26123	TCTN3	6	6	4	0	4	1	2	0	0	5	1	1	0	5
6996	TDG	2	1	0	0	2	4	1	3	1	2	1	1	2	1
6997	TDGF1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
6999	TDO2	0	0	0	0	0	0	0	1	0	0	0	0	1	0
55775	TDP1	5	6	3	1	9	3	4	8	2	0	2	3	4	5
51567	TDP2	8	5	0	3	5	3	3	7	2	1	5	2	9	5
56165	TDRD1	1	1	0	1	1	3	1	0	0	1	0	1	0	2
126668	TDRD10	0	1	0	2	0	4	0	1	0	0	0	1	2	2
91646	TDRD12	0	0	0	0	0	0	1	0	1	0	0	5	3	3
100129278	TDRD15	0	0	0	0	0	0	0	0	0	1	0	4	1	1
81550	TDRD3	5	3	3	4	1	2	6	0	6	1	4	13	1	2
163589	TDRD5	0	0	0	0	0	1	0	0	1	0	1	3	4	1
221400	TDRD6	0	0	0	1	0	2	0	0	0	0	1	2	3	1
23424	TDRD7	0	0	0	5	3	4	2	0	0	7	3	2	1	3
122402	TDRD9	1	6	1	1	3	1	0	0	0	0	0	7	8	1
732253	TDRG1	0	0	0	1	0	6	0	0	0	0	0	0	1	2
11022	TDRKH	1	0	0	3	0	2	0	0	0	0	0	4	0	0
157695	TDRP	0	0	0	0	0	3	0	0	0	0	0	3	1	0
7003	TEAD1	0	0	0	0	1	1	0	0	0	1	0	0	1	2
